actor/alpha_mean,actor/alpha_mean_loss,actor/alpha_std,actor/alpha_std_loss,actor/kl_mean_loss,actor/kl_std_loss,actor/penalty_temperature,actor/policy_mean_loss,actor/policy_std_loss,actor/temperature,actor/temperature_loss,critic/loss,critic/q,test/action/max,test/action/mean,test/action/min,test/action/size,test/action/std,test/effort/max,test/effort/mean,test/effort/min,test/effort/size,test/effort/std,test/episode_length/max,test/episode_length/mean,test/episode_length/min,test/episode_length/size,test/episode_length/std,test/episode_score/max,test/episode_score/mean,test/episode_score/min,test/episode_score/size,test/episode_score/std,test/rwd_metrics/act_mag/max,test/rwd_metrics/act_mag/mean,test/rwd_metrics/act_mag/min,test/rwd_metrics/act_mag/size,test/rwd_metrics/act_mag/std,test/rwd_metrics/cyclic_hip/max,test/rwd_metrics/cyclic_hip/mean,test/rwd_metrics/cyclic_hip/min,test/rwd_metrics/cyclic_hip/size,test/rwd_metrics/cyclic_hip/std,test/rwd_metrics/dense/max,test/rwd_metrics/dense/mean,test/rwd_metrics/dense/min,test/rwd_metrics/dense/size,test/rwd_metrics/dense/std,test/rwd_metrics/done/max,test/rwd_metrics/done/mean,test/rwd_metrics/done/min,test/rwd_metrics/done/size,test/rwd_metrics/done/std,test/rwd_metrics/fall_rew/max,test/rwd_metrics/fall_rew/mean,test/rwd_metrics/fall_rew/min,test/rwd_metrics/fall_rew/size,test/rwd_metrics/fall_rew/std,test/rwd_metrics/joint_angle_rew/max,test/rwd_metrics/joint_angle_rew/mean,test/rwd_metrics/joint_angle_rew/min,test/rwd_metrics/joint_angle_rew/size,test/rwd_metrics/joint_angle_rew/std,test/rwd_metrics/mirror_leg/max,test/rwd_metrics/mirror_leg/mean,test/rwd_metrics/mirror_leg/min,test/rwd_metrics/mirror_leg/size,test/rwd_metrics/mirror_leg/std,test/rwd_metrics/not_move_rew/max,test/rwd_metrics/not_move_rew/mean,test/rwd_metrics/not_move_rew/min,test/rwd_metrics/not_move_rew/size,test/rwd_metrics/not_move_rew/std,test/rwd_metrics/ref_rot/max,test/rwd_metrics/ref_rot/mean,test/rwd_metrics/ref_rot/min,test/rwd_metrics/ref_rot/size,test/rwd_metrics/ref_rot/std,test/rwd_metrics/solved/max,test/rwd_metrics/solved/mean,test/rwd_metrics/solved/min,test/rwd_metrics/solved/size,test/rwd_metrics/solved/std,test/rwd_metrics/sparse/max,test/rwd_metrics/sparse/mean,test/rwd_metrics/sparse/min,test/rwd_metrics/sparse/size,test/rwd_metrics/sparse/std,test/rwd_metrics/vel_reward/max,test/rwd_metrics/vel_reward/mean,test/rwd_metrics/vel_reward/min,test/rwd_metrics/vel_reward/size,test/rwd_metrics/vel_reward/std,test/terminated/max,test/terminated/mean,test/terminated/min,test/terminated/size,test/terminated/std,train/action/max,train/action/mean,train/action/min,train/action/size,train/action/std,train/episode_length/max,train/episode_length/mean,train/episode_length/min,train/episode_length/size,train/episode_length/std,train/episode_score/max,train/episode_score/mean,train/episode_score/min,train/episode_score/size,train/episode_score/std,train/episodes,train/epoch_seconds,train/epoch_steps,train/epochs,train/seconds,train/steps,train/steps_per_second,train/worker_steps
2.5271977e-08,1.1948108e-09,107.88586,-0.0023226694,2.204199e-10,0.008364278,13.046426,113.68387,113.66807,4.671871,148.10019,109.47635,149.62096,1.0,-0.16368458,-1.0,910,0.7290316,0.1928291514124543,0.1928291514124543,0.1928291514124543,10,2.775557561562892e-17,91,91.0,91,10,0.0,-337.09143801106813,-337.09143801106813,-337.09143801106813,10,0.0,0.0,0.0,0.0,10,0.0,-575.231641290108,-575.231641290108,-575.231641290108,10,0.0,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,-100.0,-100.0,-100.0,10,0.0,174.7320309788263,174.7320309788263,174.7320309788263,10,0.0,-1390.341067706549,-1390.341067706549,-1390.341067706549,10,0.0,,,,,,774.4951949288536,774.4951949288536,774.4951949288536,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,799.2540450779087,799.2540450779087,799.2540450779087,10,0.0,0.0109890109890109,0.0109890109890109,0.0109890109890109,10,0.0,5.620422,-0.11220546,-5.505854,3125,1.1010112,89,75.967007963595,48,2637,3.186298031145438,251.838822414034,191.70500937658036,-378.9007586435753,2637,47.53869047861399,1372797.0,296.2840917110443,200000.0,572.0,35880.30564689636,114400000.0,675.0278047160666,1787500.0
2.5269193e-08,1.195294e-09,108.35901,-0.002269302,2.1978087e-10,0.008337406,13.028472,113.40387,113.38807,4.758615,148.36972,116.39993,149.81296,1.0,-0.11579803,-1.0,790,0.7490279,0.2204367195429312,0.2204367195429312,0.2204367195429312,10,0.0,79,79.0,79,10,0.0,173.2730059319181,173.2730059319181,173.2730059319181,10,0.0,0.0,0.0,0.0,10,0.0,-467.20795677546255,-467.20795677546255,-467.20795677546255,10,0.0,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,-100.0,-100.0,-100.0,10,0.0,165.0612374221304,165.06123742213043,165.0612374221304,10,2.8421709430404014e-14,-800.7544546827056,-800.7544546827056,-800.7544546827056,10,0.0,,,,,,697.325863214469,697.325863214469,697.325863214469,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,698.8483167534868,698.8483167534868,698.8483167534868,10,0.0,0.0126582278481012,0.0126582278481012,0.0126582278481012,10,1.734723475976807e-18,5.794501,-0.114072956,-5.6529245,3125,1.101551,105,75.62211283604695,38,2641,4.778662841999482,255.2647861252256,173.62345779317343,-1547.420302644214,2641,119.87044188424342,1375438.0,289.8620731830597,200000.0,573.0,36170.16772007942,114600000.0,689.9833351902229,1790625.0
2.5266504e-08,1.194862e-09,108.76563,-0.002484139,2.2006195e-10,0.008575016,13.02598,113.35578,113.339935,4.8277383,148.31812,113.36288,149.73291,1.0,-0.17271209,-1.0,870,0.7233571,0.1869443802454687,0.1869443802454687,0.1869443802454687,10,0.0,87,87.0,87,10,0.0,-242.15355652961824,-242.1535565296182,-242.15355652961824,10,2.8421709430404014e-14,0.0,0.0,0.0,10,0.0,-538.7177915401768,-538.7177915401769,-538.7177915401768,10,1.1368683772161605e-13,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,-100.0,-100.0,-100.0,10,0.0,174.55605038356956,174.55605038356956,174.55605038356956,10,0.0,-1263.10179616119,-1263.10179616119,-1263.10179616119,10,0.0,,,,,,732.2731426850721,732.2731426850721,732.2731426850721,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,772.8368381031074,772.8368381031075,772.8368381031074,10,1.1368683772161605e-13,0.0114942528735632,0.0114942528735632,0.0114942528735632,10,0.0,5.7313566,-0.11762605,-5.685451,3125,1.1012506,102,75.9384965831435,43,2634,4.767806668444607,255.2166255522776,169.16207536947744,-1322.2921216269203,2634,129.16386190429665,1378072.0,296.7380475997925,200000.0,574.0,36466.905767679214,114800000.0,673.9951334779216,1793750.0
2.5263969e-08,1.1935576e-09,109.23467,-0.0023591344,2.212248e-10,0.008476276,13.00739,113.19374,113.17768,4.97364,147.01404,132.51682,148.346,1.0,-0.09283257,-1.0,760,0.7556327,0.2308345268049774,0.2308345268049774,0.2308345268049774,10,2.775557561562892e-17,76,76.0,76,10,0.0,203.4191844740483,203.4191844740483,203.4191844740483,10,0.0,0.0,0.0,0.0,10,0.0,-435.7916686104204,-435.7916686104204,-435.7916686104204,10,0.0,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,-100.0,-100.0,-100.0,10,0.0,151.47562028107313,151.47562028107313,151.47562028107313,10,0.0,-732.358607989376,-732.358607989376,-732.358607989376,10,0.0,,,,,,679.7067277143693,679.7067277143694,679.7067277143693,10,1.1368683772161605e-13,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,660.3871130784024,660.3871130784025,660.3871130784024,10,1.1368683772161605e-13,0.0131578947368421,0.0131578947368421,0.0131578947368421,10,0.0,5.753703,-0.11739995,-5.8454666,3125,1.101646,103,76.20936429387133,45,2627,4.491113317937214,249.7740119492907,172.83931380578912,-1538.9753076032862,2627,118.80474327705586,1380699.0,295.123162984848,200000.0,575.0,36762.02893066406,115000000.0,677.6831678585264,1796875.0
2.5261517e-08,1.195841e-09,109.722244,-0.002505681,2.1880421e-10,0.008650127,12.992158,113.03594,113.02009,4.9279313,146.50836,121.249016,147.93274,1.0,-0.08650686,-1.0,780,0.7544664,0.2337448406603594,0.2337448406603593,0.2337448406603594,10,2.775557561562892e-17,78,78.0,78,10,0.0,202.1047367724704,202.1047367724704,202.1047367724704,10,0.0,0.0,0.0,0.0,10,0.0,-445.041122536755,-445.04112253675504,-445.041122536755,10,5.684341886080803e-14,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,-100.0,-100.0,-100.0,10,0.0,156.6189801124171,156.6189801124171,156.6189801124171,10,0.0,-760.3361991156313,-760.3361991156314,-760.3361991156313,10,1.1368683772161605e-13,,,,,,696.1703552559854,696.1703552559854,696.1703552559854,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,674.6927230564542,674.6927230564542,674.6927230564542,10,0.0,0.0128205128205128,0.0128205128205128,0.0128205128205128,10,0.0,5.7612524,-0.115116894,-5.7431836,3125,1.10029,89,76.60689655172413,50,2610,2.8252200173414064,256.1428460968688,195.57847929304504,-277.39299829641783,2610,41.95832495269673,1383309.0,293.1318814754486,200000.0,576.0,37055.16081213951,115200000.0,682.2867543213688,1800000.0
2.5259133e-08,1.1914527e-09,110.18138,-0.0023796037,2.2305884e-10,0.008549762,12.98222,112.96821,112.95219,4.793972,147.17207,115.113335,148.56573,1.0,-0.084441505,-1.0,760,0.7539958,0.2313564535125701,0.2313564535125701,0.2313564535125701,10,0.0,76,76.0,76,10,0.0,212.011678812355,212.011678812355,212.011678812355,10,0.0,0.0,0.0,0.0,10,0.0,-421.69719566797625,-421.6971956679762,-421.69719566797625,10,5.684341886080803e-14,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,-100.0,-100.0,-100.0,10,0.0,151.71130301852943,151.71130301852943,151.71130301852943,10,0.0,-746.219794876573,-746.2197948765731,-746.219794876573,10,1.1368683772161605e-13,,,,,,691.8851765965753,691.8851765965753,691.8851765965753,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,656.3321897417999,656.3321897417999,656.3321897417999,10,0.0,0.0131578947368421,0.0131578947368421,0.0131578947368421,10,0.0,5.788752,-0.11578949,-5.4687448,3125,1.101434,93,75.91441612780525,44,2629,3.769698793715857,255.4357335291128,186.08875994799084,-1410.770985332206,2629,95.09812705396486,1385938.0,285.590402841568,200000.0,577.0,37340.75121498108,115400000.0,700.3036446954785,1803125.0
2.5256774e-08,1.1932904e-09,110.6919,-0.0024792918,2.2108887e-10,0.008678037,12.980785,112.8699,112.85395,4.786533,147.24728,120.12268,148.65047,1.0,-0.08991347,-1.0,750,0.7546866,0.2289073821340497,0.2289073821340497,0.2289073821340497,10,2.775557561562892e-17,75,75.0,75,10,0.0,194.42682416601656,194.42682416601656,194.42682416601656,10,0.0,0.0,0.0,0.0,10,0.0,-409.9029704191833,-409.9029704191833,-409.9029704191833,10,5.684341886080803e-14,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,-100.0,-100.0,-100.0,10,0.0,146.38856750629785,146.38856750629787,146.38856750629785,10,2.8421709430404014e-14,-740.5985943706819,-740.5985943706819,-740.5985943706819,10,0.0,,,,,,681.0394195748274,681.0394195748274,681.0394195748274,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,637.5004018747566,637.5004018747566,637.5004018747566,10,0.0,0.0133333333333333,0.0133333333333333,0.0133333333333333,10,1.734723475976807e-18,5.556333,-0.116890535,-5.601251,3125,1.1019908,94,75.5444947209653,31,2652,4.935089584723681,259.28823354169174,176.45384584851234,-1108.907167499861,2652,119.29811861060293,1388590.0,292.2826704978943,200000.0,578.0,37633.03388547897,115600000.0,684.2691003859596,1806250.0
2.5254398e-08,1.1927601e-09,111.153755,-0.0025010973,2.214864e-10,0.008725708,12.981083,112.81058,112.79452,4.835199,147.7365,114.81226,149.14435,1.0,-0.15418364,-1.0,750,0.74110645,0.2040123525163031,0.2040123525163031,0.2040123525163031,10,2.775557561562892e-17,75,75.0,75,10,0.0,78.07981542796068,78.0798154279607,78.07981542796068,10,1.4210854715202004e-14,0.0,0.0,0.0,10,0.0,-446.7010080669116,-446.7010080669117,-446.7010080669116,10,5.684341886080803e-14,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,-100.0,-100.0,-100.0,10,0.0,155.87690066351564,155.87690066351564,155.87690066351564,10,0.0,-827.8291254840342,-827.8291254840342,-827.8291254840342,10,0.0,,,,,,656.6448794621588,656.6448794621589,656.6448794621588,10,1.1368683772161605e-13,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,660.0881688532317,660.0881688532317,660.0881688532317,10,0.0,0.0133333333333333,0.0133333333333333,0.0133333333333333,10,1.734723475976807e-18,5.6132607,-0.11628653,-6.4300923,3125,1.1013911,91,76.0494484594903,50,2629,2.880105267577291,265.3120484143756,197.0424282201889,-471.3816346712175,2629,46.53518598176544,1391219.0,291.19889879226685,200000.0,579.0,37924.23278427124,115800000.0,686.8157840894667,1809375.0
2.5251982e-08,1.1914164e-09,111.59084,-0.002338276,2.2269471e-10,0.008587363,12.973069,112.71995,112.703636,4.7310057,148.91556,96.96586,150.4203,1.0,-0.09676705,-1.0,740,0.76201826,0.232108663087506,0.232108663087506,0.232108663087506,10,2.775557561562892e-17,74,74.0,74,10,0.0,204.29581748260853,204.29581748260853,204.29581748260853,10,0.0,0.0,0.0,0.0,10,0.0,-422.3622629954938,-422.3622629954938,-422.3622629954938,10,0.0,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,-100.0,-100.0,-100.0,10,0.0,151.6625656670502,151.66256566705016,151.6625656670502,10,2.8421709430404014e-14,-706.2242611418011,-706.2242611418012,-706.2242611418011,10,1.1368683772161605e-13,,,,,,665.7113567148643,665.7113567148643,665.7113567148643,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,635.5084192379891,635.5084192379891,635.5084192379891,10,0.0,0.0135135135135135,0.0135135135135135,0.0135135135135135,10,0.0,6.0521803,-0.11751788,-5.700012,3125,1.1022032,104,75.55094339622642,47,2650,4.002151432809063,258.0169929926664,185.81450066415505,-1411.6234288812354,2650,100.95453494237604,1393869.0,304.3930492401123,200000.0,580.0,38228.62583351135,116000000.0,657.0452265558645,1812500.0
2.5249687e-08,1.1904496e-09,111.91339,-0.0022622005,2.2353303e-10,0.008529353,12.974947,112.688705,112.67239,4.7296743,150.05513,92.67632,151.57396,1.0,-0.09710043,-1.0,760,0.7594887,0.230266150070258,0.230266150070258,0.230266150070258,10,0.0,76,76.0,76,10,0.0,206.87437012866675,206.87437012866675,206.87437012866675,10,0.0,0.0,0.0,0.0,10,0.0,-429.9780969258288,-429.9780969258289,-429.9780969258288,10,5.684341886080803e-14,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,-100.0,-100.0,-100.0,10,0.0,157.5657604645641,157.5657604645641,157.5657604645641,10,0.0,-740.8040017671035,-740.8040017671035,-740.8040017671035,10,0.0,,,,,,683.6967155719663,683.6967155719664,683.6967155719663,10,1.1368683772161605e-13,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,656.3939927850687,656.3939927850687,656.3939927850687,10,0.0,0.0131578947368421,0.0131578947368421,0.0131578947368421,10,0.0,5.842023,-0.115109116,-6.889253,3125,1.1017425,83,75.82643372578808,49,2633,3.306226802196104,259.8997605039666,200.1279346080777,-442.1678458858428,2633,45.967786318164094,1396502.0,300.53819966316223,200000.0,581.0,38529.16403317452,116200000.0,665.4728091941603,1815625.0
2.524739e-08,1.1928997e-09,112.22456,-0.0027025805,2.209544e-10,0.008987157,12.9724,112.678604,112.66244,4.823894,150.17845,102.02085,151.61055,1.0,-0.09266086,-1.0,750,0.76137197,0.2320510933983659,0.2320510933983658,0.2320510933983659,10,2.775557561562892e-17,75,75.0,75,10,0.0,212.890054070808,212.890054070808,212.890054070808,10,0.0,0.0,0.0,0.0,10,0.0,-421.37149884398207,-421.37149884398207,-421.37149884398207,10,0.0,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,-100.0,-100.0,-100.0,10,0.0,151.22722094383897,151.22722094383897,151.22722094383897,10,0.0,-720.4723103016744,-720.4723103016743,-720.4723103016744,10,1.1368683772161605e-13,,,,,,680.0722311955666,680.0722311955667,680.0722311955666,10,1.1368683772161605e-13,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,643.4344110770588,643.4344110770588,643.4344110770588,10,0.0,0.0133333333333333,0.0133333333333333,0.0133333333333333,10,1.734723475976807e-18,6.2769165,-0.11683968,-5.856722,3125,1.1022251,98,75.0407476635514,34,2675,5.723098255893104,260.3212644946654,167.87188519221542,-1312.282799517849,2675,146.38603661896295,1399177.0,287.21838450431824,200000.0,582.0,38816.38241767883,116400000.0,696.3342557098501,1818750.0
2.5245104e-08,1.1902023e-09,112.65991,-0.0023656017,2.2352376e-10,0.008674556,12.969199,112.56297,112.54674,4.9233365,149.88454,109.27691,151.31732,1.0,-0.092596024,-1.0,740,0.7566049,0.228277374165119,0.2282773741651191,0.228277374165119,10,2.775557561562892e-17,74,74.0,74,10,0.0,219.781947055437,219.781947055437,219.781947055437,10,0.0,0.0,0.0,0.0,10,0.0,-401.3724808889951,-401.3724808889951,-401.3724808889951,10,0.0,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,-100.0,-100.0,-100.0,10,0.0,148.3673092785505,148.3673092785505,148.3673092785505,10,0.0,-714.3545375656472,-714.3545375656471,-714.3545375656472,10,1.1368683772161605e-13,,,,,,681.1779583807783,681.1779583807783,681.1779583807783,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,625.9636978507505,625.9636978507505,625.9636978507505,10,0.0,0.0135135135135135,0.0135135135135135,0.0135135135135135,10,0.0,5.754714,-0.11438644,-5.5068874,3125,1.1004853,84,76.15672782874617,48,2616,3.266205281080053,265.2318589500451,202.66718867043812,-317.0706776943773,2616,42.83251656757146,1401793.0,317.5591700077057,200000.0,583.0,39133.94158768654,116600000.0,629.8038881860881,1821875.0
2.5242825e-08,1.1949247e-09,113.03825,-0.0025137772,2.1867343e-10,0.00884392,12.962865,112.59709,112.58097,4.8442254,151.44125,87.835686,152.93474,1.0,-0.1377403,-1.0,750,0.75367165,0.213118722672643,0.213118722672643,0.213118722672643,10,0.0,75,75.0,75,10,0.0,158.98457481409903,158.98457481409903,158.98457481409903,10,0.0,0.0,0.0,0.0,10,0.0,-446.7549006958642,-446.7549006958642,-446.7549006958642,10,0.0,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,-100.0,-100.0,-100.0,10,0.0,155.3464797639766,155.34647976397656,155.3464797639766,10,2.8421709430404014e-14,-760.339464969992,-760.339464969992,-760.339464969992,10,0.0,,,,,,666.7688771447787,666.7688771447786,666.7688771447787,10,1.1368683772161605e-13,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,663.9635835712,663.9635835711999,663.9635835712,10,1.1368683772161605e-13,0.0133333333333333,0.0133333333333333,0.0133333333333333,10,1.734723475976807e-18,5.782308,-0.11612364,-5.82474,3125,1.0988338,89,76.26618431073877,49,2626,3.158478306405012,263.91946276222075,201.43277530325477,-926.7099704850928,2626,52.99032549526234,1404419.0,316.59216141700745,200000.0,584.0,39450.533749103546,116800000.0,631.7275800665352,1825000.0
2.5240729e-08,1.1915995e-09,113.282936,-0.0022482683,2.2188129e-10,0.008592112,12.957852,112.6206,112.6042,4.8305945,151.3099,93.65079,152.79091,1.0,-0.10178965,-1.0,750,0.7546141,0.2249767944368622,0.2249767944368622,0.2249767944368622,10,2.775557561562892e-17,75,75.0,75,10,0.0,223.8543121881928,223.8543121881928,223.8543121881928,10,0.0,0.0,0.0,0.0,10,0.0,-422.3224613196359,-422.3224613196359,-422.3224613196359,10,0.0,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,-100.0,-100.0,-100.0,10,0.0,156.49878370463782,156.49878370463782,156.49878370463782,10,0.0,-724.0138567622284,-724.0138567622286,-724.0138567622284,10,1.1368683772161605e-13,,,,,,686.1906401526669,686.1906401526669,686.1906401526669,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,647.5012064127525,647.5012064127525,647.5012064127525,10,0.0,0.0133333333333333,0.0133333333333333,0.0133333333333333,10,1.734723475976807e-18,6.022457,-0.11609201,-5.4596295,3125,1.0984976,89,76.17503805175038,43,2628,4.133037002201379,260.7184926632148,193.88819549541876,-1135.870022548342,2628,90.86793373974368,1407047.0,318.11881494522095,200000.0,585.0,39768.65256404877,117000000.0,628.6959167581439,1828125.0
2.5238744e-08,1.1942264e-09,113.60173,-0.0023221818,2.1914337e-10,0.008683879,12.952081,112.611984,112.59581,4.704688,151.47273,83.89463,153.00284,1.0,-0.15366407,-1.0,770,0.75360256,0.2100122212154857,0.2100122212154857,0.2100122212154857,10,0.0,77,77.0,77,10,0.0,105.6540532421803,105.6540532421803,105.6540532421803,10,0.0,0.0,0.0,0.0,10,0.0,-459.7404786724507,-459.7404786724507,-459.7404786724507,10,0.0,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,-100.0,-100.0,-100.0,10,0.0,157.9252001482169,157.9252001482169,157.9252001482169,10,0.0,-819.7462533747006,-819.7462533747006,-819.7462533747006,10,0.0,,,,,,666.3541102405455,666.3541102405454,666.3541102405455,10,1.1368683772161605e-13,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,680.8614749005694,680.8614749005694,680.8614749005694,10,0.0,0.0129870129870129,0.0129870129870129,0.0129870129870129,10,0.0,5.552629,-0.11760557,-6.580355,3125,1.0972322,88,76.45082280903176,48,2613,3.1597915617527543,271.4224371804539,204.14283150335544,-658.7009605471723,2613,50.4082877824104,1409660.0,318.8436031341553,200000.0,586.0,40087.49616718292,117200000.0,627.2667791796621,1831250.0
2.5236636e-08,1.1915766e-09,113.91093,-0.0026192742,2.2167512e-10,0.008998287,12.943612,112.64598,112.62969,4.6188035,151.65263,73.53861,153.21815,1.0,-0.12174366,-1.0,740,0.7573075,0.2220394606215412,0.2220394606215411,0.2220394606215412,10,2.775557561562892e-17,74,74.0,74,10,0.0,215.463496397702,215.463496397702,215.463496397702,10,2.8421709430404014e-14,0.0,0.0,0.0,10,0.0,-430.0022301775726,-430.00223017757264,-430.0022301775726,10,5.684341886080803e-14,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,-100.0,-100.0,-100.0,10,0.0,163.21907563728675,163.21907563728675,163.21907563728675,10,0.0,-719.139131986428,-719.139131986428,-719.139131986428,10,0.0,,,,,,669.8268754122578,669.8268754122579,669.8268754122578,10,1.1368683772161605e-13,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,651.558907512158,651.558907512158,651.558907512158,10,0.0,0.0135135135135135,0.0135135135135135,0.0135135135135135,10,0.0,5.8383718,-0.11898134,-5.6060257,3125,1.0961967,93,76.33015267175573,49,2620,2.7490052287479743,264.42071934153864,206.3407993980071,-691.4656350697054,2620,48.59343114640462,1412280.0,302.55204582214355,200000.0,587.0,40390.048213005066,117400000.0,661.0432907717662,1834375.0
2.5234543e-08,1.191005e-09,114.14593,-0.0024422798,2.2212918e-10,0.0088344505,12.936833,112.61357,112.59729,4.474919,152.23088,75.366,153.84363,1.0,-0.08763224,-1.0,760,0.7533941,0.231121008890511,0.231121008890511,0.231121008890511,10,2.775557561562892e-17,76,76.0,76,10,0.0,239.72398565747568,239.72398565747568,239.72398565747568,10,0.0,0.0,0.0,0.0,10,0.0,-428.68286219953217,-428.68286219953217,-428.68286219953217,10,0.0,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,-100.0,-100.0,-100.0,10,0.0,160.16156714707947,160.16156714707947,160.16156714707947,10,0.0,-729.552626310582,-729.552626310582,-729.552626310582,10,0.0,,,,,,695.1080445259428,695.1080445259429,695.1080445259428,10,1.1368683772161605e-13,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,662.6898624945677,662.6898624945677,662.6898624945677,10,0.0,0.0131578947368421,0.0131578947368421,0.0131578947368421,10,0.0,6.796777,-0.121000044,-6.0367827,3125,1.0980037,127,75.20993227990971,36,2658,5.634892698315013,263.7842056600981,173.1706847051181,-1771.878577678498,2658,154.17443801975276,1414938.0,289.47092628479004,200000.0,588.0,40679.519139289856,117600000.0,690.9156735251336,1837500.0
2.523242e-08,1.1880081e-09,114.506485,-0.002361124,2.2500747e-10,0.008773488,12.932911,112.56354,112.5471,4.5445004,151.10022,108.06626,152.64284,1.0,-0.13783619,-1.0,760,0.76302606,0.2220565554526039,0.2220565554526039,0.2220565554526039,10,0.0,76,76.0,76,10,0.0,149.8264823525559,149.82648235255593,149.8264823525559,10,2.8421709430404014e-14,0.0,0.0,0.0,10,0.0,-437.5408668250402,-437.5408668250402,-437.5408668250402,10,0.0,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,-100.0,-100.0,-100.0,10,0.0,157.2530026564935,157.2530026564935,157.2530026564935,10,0.0,-798.3700084468517,-798.3700084468517,-798.3700084468517,10,0.0,,,,,,681.5593218138157,681.5593218138157,681.5593218138157,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,666.9250331541386,666.9250331541386,666.9250331541386,10,0.0,0.0131578947368421,0.0131578947368421,0.0131578947368421,10,0.0,6.0957737,-0.12105598,-5.7200127,3125,1.0978152,84,75.73484848484848,44,2640,4.188566415064561,267.6167659289814,201.8483652335185,-846.9023282736963,2640,76.16091921617144,1417578.0,292.30189418792725,200000.0,589.0,40971.82103347778,117800000.0,684.2240983611815,1840625.0
2.5230387e-08,1.1910525e-09,114.842,-0.0024065569,2.2184954e-10,0.008837708,12.933107,112.46331,112.447235,4.559453,151.85382,104.168076,153.39737,1.0,-0.10526189,-1.0,740,0.75629205,0.2283199266330463,0.2283199266330463,0.2283199266330463,10,0.0,74,74.0,74,10,0.0,213.10259483637088,213.10259483637088,213.10259483637088,10,0.0,0.0,0.0,0.0,10,0.0,-417.2751134124644,-417.2751134124644,-417.2751134124644,10,0.0,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,-100.0,-100.0,-100.0,10,0.0,153.8844121244395,153.8844121244395,153.8844121244395,10,0.0,-707.0474435001767,-707.0474435001768,-707.0474435001767,10,1.1368683772161605e-13,,,,,,674.3059120160233,674.3059120160233,674.3059120160233,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,629.2348276085492,629.2348276085493,629.2348276085492,10,1.1368683772161605e-13,0.0135135135135135,0.0135135135135135,0.0135135135135135,10,0.0,6.2147274,-0.119599186,-5.512784,3125,1.0957711,83,76.19748858447488,49,2628,2.80658224370161,269.83774878171863,211.42816780530825,-351.16450321450804,2628,43.81512677823953,1420206.0,288.0640342235565,200000.0,590.0,41259.88506770134,118000000.0,694.2900752573191,1843750.0
