actor/alpha_mean,actor/alpha_mean_loss,actor/alpha_std,actor/alpha_std_loss,actor/kl_mean_loss,actor/kl_std_loss,actor/penalty_temperature,actor/policy_mean_loss,actor/policy_std_loss,actor/temperature,actor/temperature_loss,critic/loss,critic/q,test/action/max,test/action/mean,test/action/min,test/action/size,test/action/std,test/effort/max,test/effort/mean,test/effort/min,test/effort/size,test/effort/std,test/episode_length/max,test/episode_length/mean,test/episode_length/min,test/episode_length/size,test/episode_length/std,test/episode_score/max,test/episode_score/mean,test/episode_score/min,test/episode_score/size,test/episode_score/std,test/rwd_metrics/act_mag/max,test/rwd_metrics/act_mag/mean,test/rwd_metrics/act_mag/min,test/rwd_metrics/act_mag/size,test/rwd_metrics/act_mag/std,test/rwd_metrics/cyclic_hip/max,test/rwd_metrics/cyclic_hip/mean,test/rwd_metrics/cyclic_hip/min,test/rwd_metrics/cyclic_hip/size,test/rwd_metrics/cyclic_hip/std,test/rwd_metrics/dense/max,test/rwd_metrics/dense/mean,test/rwd_metrics/dense/min,test/rwd_metrics/dense/size,test/rwd_metrics/dense/std,test/rwd_metrics/done/max,test/rwd_metrics/done/mean,test/rwd_metrics/done/min,test/rwd_metrics/done/size,test/rwd_metrics/done/std,test/rwd_metrics/fall_rew/max,test/rwd_metrics/fall_rew/mean,test/rwd_metrics/fall_rew/min,test/rwd_metrics/fall_rew/size,test/rwd_metrics/fall_rew/std,test/rwd_metrics/joint_angle_rew/max,test/rwd_metrics/joint_angle_rew/mean,test/rwd_metrics/joint_angle_rew/min,test/rwd_metrics/joint_angle_rew/size,test/rwd_metrics/joint_angle_rew/std,test/rwd_metrics/mirror_leg/max,test/rwd_metrics/mirror_leg/mean,test/rwd_metrics/mirror_leg/min,test/rwd_metrics/mirror_leg/size,test/rwd_metrics/mirror_leg/std,test/rwd_metrics/ref_rot/max,test/rwd_metrics/ref_rot/mean,test/rwd_metrics/ref_rot/min,test/rwd_metrics/ref_rot/size,test/rwd_metrics/ref_rot/std,test/rwd_metrics/solved/max,test/rwd_metrics/solved/mean,test/rwd_metrics/solved/min,test/rwd_metrics/solved/size,test/rwd_metrics/solved/std,test/rwd_metrics/sparse/max,test/rwd_metrics/sparse/mean,test/rwd_metrics/sparse/min,test/rwd_metrics/sparse/size,test/rwd_metrics/sparse/std,test/rwd_metrics/step_length_rew/max,test/rwd_metrics/step_length_rew/mean,test/rwd_metrics/step_length_rew/min,test/rwd_metrics/step_length_rew/size,test/rwd_metrics/step_length_rew/std,test/rwd_metrics/vel_reward/max,test/rwd_metrics/vel_reward/mean,test/rwd_metrics/vel_reward/min,test/rwd_metrics/vel_reward/size,test/rwd_metrics/vel_reward/std,test/terminated/max,test/terminated/mean,test/terminated/min,test/terminated/size,test/terminated/std,train/action/max,train/action/mean,train/action/min,train/action/size,train/action/std,train/episode_length/max,train/episode_length/mean,train/episode_length/min,train/episode_length/size,train/episode_length/std,train/episode_score/max,train/episode_score/mean,train/episode_score/min,train/episode_score/size,train/episode_score/std,train/episodes,train/epoch_seconds,train/epoch_steps,train/epochs,train/seconds,train/steps,train/steps_per_second,train/worker_steps
2.5286067e-08,1.547852e-09,82.66897,-0.011714916,2.22173e-10,0.017501744,15.873516,177.07013,177.0556,12.080383,1289.0719,2250.975,1290.2638,1.0,-0.08462715,-1.0,3750,0.88766915,0.3200856165007506,0.3200856165007506,0.3200856165007506,10,0.0,375,375.0,375,10,0.0,4036.1681189543233,4036.165592191532,4036.142851326416,10,0.0075802883723554,0.0,0.0,0.0,10,0.0,-2956.309066118957,-2956.309066118957,-2956.309066118957,10.0,0.0,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,-100.0,-100.0,-100.0,10,0.0,350.0972980018894,350.09729800188944,350.0972980018894,10,5.684341886080804e-14,10.132339847311794,10.12981308452103,10.107072219404152,10,0.0075802883722925,2211.4275712493127,2211.427571249312,2211.4275712493127,10,4.547473508864641e-13,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,1453.283128037052,1453.283128037052,1453.283128037052,10.0,0.0,3087.536847937715,3087.536847937715,3087.536847937715,10,0.0,0.0026666666666666,0.0026666666666666,0.0026666666666666,10,4.336808689942022e-19,6.322588,-0.08792272,-6.478341,3125,1.2518138,2001,1551.6416666666669,135,120,561.4529187122956,27718.73941299611,20589.619858416267,622.8688461186182,120,7745.185882473863,820898.0,329.5653963088989,200000.0,1172.0,62800.28174448013,234400000.0,606.8598288533352,3662500.0
2.5280867e-08,1.5362256e-09,82.37748,-0.015816513,2.334345e-10,0.021582939,15.863933,176.61426,176.59903,12.085127,1290.5708,2329.5867,1291.6647,1.0,-0.08435048,-1.0,2880,0.8969645,0.3256603377260607,0.3256603377260606,0.3256603377260607,10,5.551115123125783e-17,288,288.0,288,10,0.0,2963.0344788937164,2963.013275451622,2963.0109195136115,10,0.0070678140314612,0.0,0.0,0.0,10,0.0,-2306.752636328165,-2306.752636328165,-2306.752636328165,10.0,0.0,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,-100.0,-100.0,-100.0,10,0.0,266.40017879594456,266.40017879594456,266.40017879594456,10,0.0,9.423771674715526,9.402568232621237,9.40021229461076,10,0.0070678140314303,1646.3397547782556,1646.3397547782556,1646.3397547782556,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,1110.3848240828063,1110.3848240828063,1110.3848240828063,10.0,0.0,2357.238585890158,2357.238585890158,2357.238585890158,10,0.0,0.0034722222222222,0.0034722222222222,0.0034722222222222,10,4.336808689942022e-19,5.816229,-0.08794842,-6.3227882,3125,1.241491,2001,1818.482456140351,203,114,431.1939815120487,28049.033466757108,24577.94994394266,2139.88674210116,114,6154.113607892584,821012.0,311.1220574378968,200000.0,1173.0,63111.40380191803,234600000.0,642.8345249674949,3665625.0
2.527675e-08,1.5021226e-09,82.44621,-0.013645341,2.6724958e-10,0.019416576,15.864876,176.77243,176.75389,12.501578,1282.097,2147.995,1283.1519,1.0,-0.073178716,-1.0,2190,0.8854277,0.3201942721834332,0.3201942721834333,0.3201942721834332,10,5.551115123125783e-17,219,219.0,219,10,0.0,2294.559844113556,2294.559844113556,2294.559844113556,10,0.0,0.0,0.0,0.0,10,0.0,-1788.513218843586,-1788.513218843586,-1788.513218843586,10.0,0.0,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,-100.0,-100.0,-100.0,10,0.0,209.83423823156204,209.83423823156204,209.83423823156204,10,0.0,8.254283465580993,8.254283465580993,8.254283465580993,10,0.0,1325.2991471735832,1325.2991471735834,1325.2991471735832,10,2.273736754432321e-13,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,853.8347327603472,853.8347327603472,853.8347327603472,10.0,0.0,1805.850661326068,1805.850661326068,1805.850661326068,10,2.273736754432321e-13,0.0045662100456621,0.0045662100456621,0.0045662100456621,10,0.0,6.0118,-0.08251058,-5.8378205,3125,1.2503215,2001,1550.9203539823009,188,113,591.1316751564966,27739.20993590958,20394.07076594565,1931.491529892014,113,8200.519593562827,821125.0,315.0181624889374,200000.0,1174.0,63426.42196440697,234800000.0,634.8840283360598,3668750.0
2.5271547e-08,1.5470638e-09,82.77042,-0.01332086,2.2194398e-10,0.019114789,15.851924,176.86835,176.85324,12.604131,1279.6305,2023.8864,1280.7046,1.0,-0.04845608,-1.0,20010,0.74994385,0.2534076456219887,0.2534076456219887,0.2534076456219887,10,5.551115123125783e-17,2001,2001.0,2001,10,0.0,25368.36440769132,25368.36440769132,25368.36440769132,10,0.0,0.0,0.0,0.0,10,0.0,-17453.01660684198,-17453.016606841982,-17453.01660684198,10.0,3.637978807091713e-12,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,0.0,0.0,0.0,10,0.0,2119.524998466702,2119.524998466702,2119.524998466702,10,0.0,81.02530669259713,81.02530669259713,81.02530669259713,10,0.0,18142.327003361057,18142.327003361053,18142.327003361057,10,3.637978807091713e-12,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,7057.435876917532,7057.435876917532,7057.435876917532,10.0,9.094947017729282e-13,15441.067829095422,15441.06782909542,15441.067829095422,10,1.8189894035458565e-12,0.0004997501249375,0.0004997501249375,0.0004997501249375,10,0.0,5.9086294,-0.0828419,-6.0525026,3125,1.2409077,2001,1850.4435483870968,169,124,437.0391453350042,27905.47243192892,24970.160310852803,1623.7152307377908,124,6180.650873923749,821249.0,435.4530990123749,200000.0,1175.0,63861.87506341934,235000000.0,459.29171351313846,3671875.0
2.5267216e-08,1.5467149e-09,83.01508,-0.011822802,2.2198997e-10,0.017633857,15.802153,176.83429,176.81929,12.041768,1288.2375,2305.8215,1289.4089,1.0,-0.09703822,-1.0,1610,0.85990226,0.2956345706717416,0.2956345706717416,0.2956345706717416,10,0.0,161,161.0,161,10,0.0,1602.1763440954965,1602.1763440954965,1602.1763440954965,10,0.0,0.0,0.0,0.0,10,0.0,-1366.0781405170255,-1366.0781405170255,-1366.0781405170255,10.0,0.0,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,0.0,0.0,0.0,10,0.0,171.04776223317202,171.04776223317202,171.04776223317202,10,0.0,0.0,0.0,0.0,10,0.0,903.6667325101798,903.6667325101798,903.6667325101798,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,634.6188292258053,634.6188292258051,634.6188292258053,10.0,1.1368683772161605e-13,1278.9211606433655,1278.9211606433655,1278.9211606433655,10,0.0,0.0062111801242236,0.0062111801242236,0.0062111801242236,10,0.0,6.1313396,-0.077263765,-5.9482365,3125,1.2433745,2001,1660.5245901639344,142,122,582.077345617032,27994.04455232306,22335.39853947701,1032.0426108218269,122,8203.152064943592,821371.0,310.587019443512,200000.0,1176.0,64172.46208286285,235200000.0,643.9419147598182,3675000.0
2.526271e-08,1.5346878e-09,83.47105,-0.044016432,2.3370184e-10,0.0498594,15.7687435,176.64816,176.63269,12.085403,1288.8777,2370.644,1289.9945,1.0,-0.08807089,-1.0,10650,0.88415617,0.3161215833387113,0.3161215833387113,0.3161215833387113,10,0.0,1065,1065.0,1065,10,0.0,10574.747778157202,10574.742262508564,10574.692621670794,10,0.016546945922164,0.0,0.0,0.0,10,0.0,-9055.606666995149,-9055.606666995149,-9055.606666995149,10.0,1.8189894035458565e-12,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,-100.0,-100.0,-100.0,10,0.0,1022.5398886173768,1022.5398886173768,1022.5398886173768,10,0.0,60.90358122888468,60.8980655802442,60.84842474247986,10,0.0165469459214435,6727.861680033573,6727.861680033573,6727.861680033573,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,3914.258617040153,3914.258617040153,3914.258617040153,10.0,0.0,8024.790678232364,8024.790678232365,8024.790678232364,10,9.094947017729282e-13,0.0009389671361502,0.0009389671361502,0.0009389671361502,10,1.0842021724855044e-19,5.80584,-0.076119386,-5.957382,3125,1.2532413,2001,1396.7876712328766,127,146,634.6268260490981,27609.05348390325,18336.34348760322,399.4894683266323,146,8756.873988188325,821517.0,366.5064036846161,200000.0,1177.0,64538.96848654747,235400000.0,545.693057445465,3678125.0
2.5258126e-08,1.5591445e-09,83.93046,-0.0067352783,2.0892431e-10,0.0126104085,15.800851,176.41266,176.3986,12.581497,1277.5765,2169.8376,1278.6432,1.0,-0.05728012,-1.0,20010,0.7507956,0.2501762977115138,0.2501762977115138,0.2501762977115138,10,0.0,2001,2001.0,2001,10,0.0,25145.174352171445,25145.124958918383,25145.11947077916,10,0.0164644176860747,0.0,0.0,0.0,10,0.0,-17249.337120731518,-17249.337120731514,-17249.337120731518,10.0,3.637978807091713e-12,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,0.0,0.0,0.0,10,0.0,2026.6518665957387,2026.6518665957385,2026.6518665957387,10,2.273736754432321e-13,80.23653864076769,80.18714538771462,80.18165724848649,10,0.0164644176843609,17706.946368633886,17706.946368633886,17706.946368633886,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,7178.620209315141,7178.620209315141,7178.620209315141,10.0,0.0,15422.056489717395,15422.056489717395,15422.056489717395,10,1.8189894035458565e-12,0.0004997501249375,0.0004997501249375,0.0004997501249375,10,0.0,5.94418,-0.07613584,-6.040896,3125,1.2575966,2001,1306.2056737588653,120,141,651.5201919627544,27459.165574152463,17061.926695228784,945.0936488435236,141,8925.698005849781,821658.0,422.1583535671234,200000.0,1178.0,64961.12684011459,235600000.0,473.755874567101,3681250.0
2.5253815e-08,1.547516e-09,84.04958,-0.0133994995,2.2025111e-10,0.01928297,15.812906,175.74663,175.73152,12.680305,1272.9236,2039.1293,1274.026,1.0,-0.040762745,-1.0,20010,0.7237083,0.2418394312739035,0.2418394312739035,0.2418394312739035,10,2.775557561562892e-17,2001,2001.0,2001,10,0.0,27616.07670809058,27616.07670809058,27616.07670809058,10,0.0,0.0,0.0,0.0,10,0.0,-17436.233986712847,-17436.233986712847,-17436.233986712847,10.0,0.0,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,0.0,0.0,0.0,10,0.0,1953.7047377936728,1953.7047377936728,1953.7047377936728,10,0.0,78.80158120136244,78.80158120136244,78.80158120136244,10,0.0,18291.19537662352,18291.19537662352,18291.19537662352,10,3.637978807091713e-12,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,9469.992888424464,9469.992888424462,9469.992888424464,10.0,1.8189894035458565e-12,15278.616110760431,15278.616110760431,15278.616110760431,10,0.0,0.0004997501249375,0.0004997501249375,0.0004997501249375,10,0.0,6.1698337,-0.07942384,-6.223562,3125,1.2490487,2001,1541.2535211267605,32,142,558.7056146988791,27898.01723316913,20240.59628707838,279.91678632910794,142,7604.588494091609,821800.0,421.6950807571411,200000.0,1179.0,65382.821920871735,235800000.0,474.2763411916162,3684375.0
2.5249719e-08,1.5271763e-09,84.50345,-0.015859153,2.4030392e-10,0.02177439,15.811165,175.26721,175.25009,12.730046,1265.506,1915.448,1266.6122,1.0,-0.09116526,-1.0,1970,0.8965974,0.3203711159081754,0.3203711159081754,0.3203711159081754,10,5.551115123125783e-17,197,197.0,197,10,0.0,1939.4169535678943,1939.4169535678943,1939.4169535678943,10,2.273736754432321e-13,0.0,0.0,0.0,10,0.0,-1594.4860006911993,-1594.486000691199,-1594.4860006911993,10.0,2.273736754432321e-13,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,-100.0,-100.0,-100.0,10,0.0,205.55522115616964,205.55522115616964,205.55522115616964,10,0.0,0.0,0.0,0.0,10,0.0,1153.2832939377506,1153.2832939377508,1153.2832939377506,10,2.273736754432321e-13,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,653.6553515218196,653.6553515218195,653.6553515218196,10.0,1.1368683772161605e-13,1641.4090876433524,1641.4090876433524,1641.4090876433524,10,0.0,0.0050761421319796,0.0050761421319796,0.0050761421319796,10,0.0,5.7547345,-0.08511519,-6.1841855,3125,1.2422265,2001,1573.0743801652893,209,121,592.131953761945,27994.54977382401,20811.502599183128,1639.790442976242,121,8236.59275597732,821921.0,306.06093192100525,200000.0,1180.0,65688.88285279274,236000000.0,653.4646507958104,3687500.0
2.5245267e-08,1.5465879e-09,85.30155,-0.018310258,2.2058107e-10,0.024281366,15.807854,175.4446,175.42932,12.765426,1261.3342,1824.2268,1262.4642,1.0,-0.049178336,-1.0,2630,0.8777155,0.3255254271575521,0.3255254271575521,0.3255254271575521,10,5.551115123125783e-17,263,263.0,263,10,0.0,2801.2394560361545,2801.2394560361545,2801.2394560361545,10,0.0,0.0,0.0,0.0,10,0.0,-2315.4554033240247,-2315.4554033240247,-2315.4554033240247,10.0,0.0,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,-100.0,-100.0,-100.0,10,0.0,261.74867961710856,261.7486796171086,261.74867961710856,10,5.684341886080804e-14,9.122394035712784,9.122394035712784,9.122394035712784,10,0.0,1907.591478499137,1907.591478499137,1907.591478499137,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,967.3306061833688,967.3306061833686,967.3306061833688,10.0,1.1368683772161605e-13,2090.901701024852,2090.9017010248526,2090.901701024852,10,4.547473508864641e-13,0.0038022813688212,0.0038022813688212,0.0038022813688212,10,0.0,6.0856533,-0.08736167,-6.4702373,3125,1.2387409,2001,1767.4313725490197,28,102,507.4576290590899,27763.378763499102,23781.106584314035,252.70962304990687,102,7180.843536720404,822023.0,317.69867157936096,200000.0,1181.0,66006.5815243721,236200000.0,629.5273411303519,3690625.0
2.5241366e-08,1.5548751e-09,85.657745,-0.012628444,2.1202061e-10,0.018624486,15.775916,175.89565,175.88118,12.138377,1271.1494,1987.3699,1272.4631,1.0,-0.092076,-1.0,4030,0.90372735,0.3246463889437947,0.3246463889437948,0.3246463889437947,10,5.551115123125783e-17,403,403.0,403,10,0.0,4041.450159695342,4041.4501596953423,4041.450159695342,10,4.547473508864641e-13,0.0,0.0,0.0,10,0.0,-3473.384838112548,-3473.384838112549,-3473.384838112548,10.0,4.547473508864641e-13,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,-100.0,-100.0,-100.0,10,0.0,426.2674587029171,426.26745870291705,426.2674587029171,10,5.684341886080804e-14,21.81259624703901,21.81259624703901,21.81259624703901,10,0.0,2767.250330134732,2767.250330134732,2767.250330134732,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,1471.8898297441333,1471.8898297441333,1471.8898297441333,10.0,0.0,2947.6147829790666,2947.614782979067,2947.6147829790666,10,4.547473508864641e-13,0.0024813895781637,0.0024813895781637,0.0024813895781637,10,0.0,5.7746105,-0.08728722,-6.139101,3125,1.2325532,2001,1959.962264150944,110,106,252.5334621775932,27946.762519924985,26644.300406364004,294.13990579907306,106,3612.877100620304,822129.0,326.3108730316162,200000.0,1182.0,66332.89239740372,236400000.0,612.9124602618498,3693750.0
2.5237844e-08,1.5526284e-09,86.02576,-0.013159447,2.1402119e-10,0.019181248,15.725298,176.18983,176.17538,11.359538,1284.2998,2158.69,1285.7021,1.0,-0.04127971,-1.0,20010,0.7086289,0.2343486889153737,0.2343486889153737,0.2343486889153737,10,2.775557561562892e-17,2001,2001.0,2001,10,0.0,28143.20253036033,28143.20253036033,28143.20253036033,10,3.637978807091713e-12,0.0,0.0,0.0,10,0.0,-17379.521847749464,-17379.521847749467,-17379.521847749464,10.0,3.637978807091713e-12,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,0.0,0.0,0.0,10,0.0,2287.85899845826,2287.8589984582604,2287.85899845826,10,4.547473508864641e-13,74.97616520474267,74.97616520474267,74.97616520474267,10,0.0,18681.227758716395,18681.22775871639,18681.227758716395,10,3.637978807091713e-12,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,9158.429878768771,9158.429878768771,9158.429878768771,10.0,0.0,15340.23157696161,15340.23157696161,15340.23157696161,10,0.0,0.0004997501249375,0.0004997501249375,0.0004997501249375,10,0.0,6.410266,-0.080379464,-6.491329,3125,1.2391336,2001,1745.8416666666667,200,120,530.3915691234375,27914.108356108343,23358.499248704004,1504.897015245327,120,7518.035057735073,822249.0,415.9600713253021,200000.0,1183.0,66748.85246872902,236600000.0,480.81538057913673,3696875.0
2.5234673e-08,1.5514322e-09,86.602455,-0.012337793,2.1499487e-10,0.018399963,15.710681,176.48894,176.47476,11.064972,1291.07,2384.6904,1292.432,1.0,-0.03910739,-1.0,20010,0.7356079,0.2495155452592735,0.2495155452592735,0.2495155452592735,10,0.0,2001,2001.0,2001,10,0.0,26654.44167930491,26654.44167930491,26654.44167930491,10,0.0,0.0,0.0,0.0,10,0.0,-17382.324965146912,-17382.324965146916,-17382.324965146912,10.0,3.637978807091713e-12,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,0.0,0.0,0.0,10,0.0,2115.3153236494663,2115.3153236494663,2115.3153236494663,10,0.0,76.89058073218578,76.89058073218578,76.89058073218578,10,0.0,18377.88907578108,18377.88907578108,18377.88907578108,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,8069.139447080603,8069.139447080602,8069.139447080603,10.0,9.094947017729282e-13,15417.532217208473,15417.532217208474,15417.532217208473,10,1.8189894035458565e-12,0.0004997501249375,0.0004997501249375,0.0004997501249375,10,0.0,6.052007,-0.07503205,-6.3437166,3125,1.243254,2001,1674.7899159663866,34,119,573.2286984604386,27883.5091208933,22290.190515523984,305.6480339306288,119,8125.566409898259,822368.0,414.5984745025635,200000.0,1184.0,67163.45094323158,236800000.0,482.394442574736,3700000.0
2.5231735e-08,1.5612672e-09,86.71956,-0.011375337,2.0495436e-10,0.017445708,15.722332,176.7731,176.75967,10.956656,1294.1848,2589.3276,1295.5223,1.0,-0.077236004,-1.0,1950,0.9081202,0.3310688267013507,0.3310688267013507,0.3310688267013507,10,0.0,195,195.0,195,10,0.0,1881.476053381693,1881.4760533816927,1881.476053381693,10,2.273736754432321e-13,0.0,0.0,0.0,10,0.0,-1597.004744173561,-1597.004744173561,-1597.004744173561,10.0,0.0,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,-100.0,-100.0,-100.0,10,0.0,210.44194596102489,210.44194596102489,210.44194596102489,10,0.0,0.0,0.0,0.0,10,0.0,1262.708674079449,1262.708674079449,1262.708674079449,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,742.3319554817415,742.3319554817415,742.3319554817415,10.0,0.0,1382.998222033039,1382.998222033039,1382.998222033039,10,0.0,0.0051282051282051,0.0051282051282051,0.0051282051282051,10,8.673617379884035e-19,6.157074,-0.073333114,-5.778227,3125,1.2515119,2001,1602.638655462185,90,119,626.331532622984,27765.821271968387,21228.45497646346,1108.1250207617604,119,8776.56901905715,822487.0,304.3194124698639,200000.0,1185.0,67467.77035570145,237000000.0,657.2042130891192,3703125.0
2.523e-08,1.5503208e-09,86.88103,-0.016913325,2.1578012e-10,0.022994997,15.768324,176.8336,176.81917,11.577905,1285.9329,2424.763,1287.1177,1.0,-0.027919043,-1.0,20010,0.7300405,0.2510004107097845,0.2510004107097846,0.2510004107097845,10,5.551115123125783e-17,2001,2001.0,2001,10,0.0,27638.02032172164,27638.02032172164,27638.02032172164,10,0.0,0.0,0.0,0.0,10,0.0,-17340.09661688927,-17340.09661688927,-17340.09661688927,10.0,0.0,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,0.0,0.0,0.0,10,0.0,2245.019506593018,2245.019506593017,2245.019506593018,10,4.547473508864641e-13,75.02291847131534,75.02291847131532,75.02291847131534,10,1.4210854715202004e-14,18348.0506343222,18348.0506343222,18348.0506343222,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,8938.1948392735,8938.194839273498,8938.1948392735,10.0,1.8189894035458565e-12,15391.829039950906,15391.829039950908,15391.829039950906,10,1.8189894035458565e-12,0.0004997501249375,0.0004997501249375,0.0004997501249375,10,0.0,5.93492,-0.06962327,-6.3805747,3125,1.261541,2001,1469.6783216783217,164,143,631.0586465647834,27352.06109295844,18983.691147595506,1523.2236373590736,143,8576.966112436876,822630.0,420.3481209278106,200000.0,1186.0,67888.11847662926,237200000.0,475.7961081366352,3706250.0
2.5230007e-08,1.5527083e-09,87.147156,-0.01672693,2.1339266e-10,0.022827229,15.822344,176.61986,176.60533,12.59474,1271.3031,2221.276,1272.2239,1.0,-0.07321553,-1.0,5270,0.85297287,0.3031169920028537,0.3031169920028537,0.3031169920028537,10,0.0,527,527.0,527,10,0.0,6646.797234849666,6646.797234849667,6646.797234849666,10,9.094947017729282e-13,0.0,0.0,0.0,10,0.0,-4564.852579890616,-4564.852579890617,-4564.852579890616,10.0,9.094947017729282e-13,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,-100.0,-100.0,-100.0,10,0.0,534.343236403717,534.343236403717,534.343236403717,10,0.0,18.47067562568857,18.470675625688568,18.47067562568857,10,3.552713678800501e-15,4386.570699687387,4386.570699687387,4386.570699687387,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,2173.2864869925343,2173.286486992534,2173.2864869925343,10.0,4.547473508864641e-13,4218.978716030949,4218.978716030949,4218.978716030949,10,0.0,0.0018975332068311,0.0018975332068311,0.0018975332068311,10,2.1684043449710093e-19,5.960519,-0.063980475,-6.7602797,3125,1.270641,2001,1234.0055248618785,120,181,632.4445731374591,26848.39836157398,15593.429923610804,1024.313216847116,181,8358.740780151642,822811.0,322.44711422920227,200000.0,1187.0,68210.56559085846,237400000.0,620.2567527332118,3709375.0
2.523039e-08,1.4979968e-09,87.80819,-0.024005378,2.6813102e-10,0.030151946,15.881167,176.60484,176.58556,13.596605,1250.7046,1994.4971,1251.426,1.0,-0.031298645,-1.0,15440,0.75442564,0.259608477480851,0.259608477480851,0.259608477480851,10,0.0,1544,1544.0,1544,10,0.0,20456.635528082526,20456.635528082526,20456.635528082526,10,0.0,0.0,0.0,0.0,10,0.0,-13402.851366217492,-13402.851366217492,-13402.851366217492,10.0,0.0,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,-100.0,-100.0,-100.0,10,0.0,1573.0975052867773,1573.0975052867775,1573.0975052867773,10,2.273736754432321e-13,55.2340698193874,55.2340698193874,55.2340698193874,10,0.0,13547.210655104833,13547.210655104833,13547.210655104833,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,6833.958670961363,6833.958670961363,6833.958670961363,10.0,0.0,11969.985993127684,11969.985993127684,11969.985993127684,10,0.0,0.0006476683937823,0.0006476683937823,0.0006476683937823,10,1.0842021724855044e-19,6.374638,-0.06075929,-5.7028303,3125,1.2634218,2001,1409.9180327868853,219,122,601.1233553633923,27092.545457440683,18106.303315660352,2351.498306658001,122,7976.227010606525,822933.0,385.0448565483093,200000.0,1188.0,68595.61044740677,237600000.0,519.4200015885867,3712500.0
2.5230458e-08,1.5142521e-09,88.57694,-0.013865653,2.5188074e-10,0.020066041,15.9189415,176.57161,176.55348,13.99417,1239.4802,1996.2859,1240.2104,1.0,-0.028854426,-1.0,20010,0.7309925,0.2484634434821769,0.2484634434821769,0.2484634434821769,10,2.775557561562892e-17,2001,2001.0,2001,10,0.0,26634.944879134782,26634.942715176778,26634.923239554744,10,0.006491874011408,0.0,0.0,0.0,10,0.0,-17306.603028806523,-17306.60302880652,-17306.603028806523,10.0,3.637978807091713e-12,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,0.0,0.0,0.0,10,0.0,2149.3963704037146,2149.396370403715,2149.3963704037146,10,4.547473508864641e-13,75.86735501392172,75.8651910559178,75.84571543388262,10,0.006491874011732,18034.36702361817,18034.36702361817,18034.36702361817,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,8270.01744320054,8270.01744320054,8270.01744320054,10.0,0.0,15431.899715704893,15431.899715704893,15431.899715704893,10,0.0,0.0004997501249375,0.0004997501249375,0.0004997501249375,10,0.0,5.826474,-0.060828898,-6.2076864,3125,1.2603936,2001,1608.1782945736434,130,129,548.2806169086334,27343.24047795789,20874.154420524585,1256.3011494627492,129,7365.585981030637,823062.0,407.6548926830292,200000.0,1189.0,69003.2653400898,237800000.0,490.6110624201667,3715625.0
