actor/alpha_mean,actor/alpha_mean_loss,actor/alpha_std,actor/alpha_std_loss,actor/kl_mean_loss,actor/kl_std_loss,actor/penalty_temperature,actor/policy_mean_loss,actor/policy_std_loss,actor/temperature,actor/temperature_loss,critic/loss,critic/q,test/action/max,test/action/mean,test/action/min,test/action/size,test/action/std,test/effort/max,test/effort/mean,test/effort/min,test/effort/size,test/effort/std,test/episode_length/max,test/episode_length/mean,test/episode_length/min,test/episode_length/size,test/episode_length/std,test/episode_score/max,test/episode_score/mean,test/episode_score/min,test/episode_score/size,test/episode_score/std,test/rwd_metrics/act_mag/max,test/rwd_metrics/act_mag/mean,test/rwd_metrics/act_mag/min,test/rwd_metrics/act_mag/size,test/rwd_metrics/act_mag/std,test/rwd_metrics/dense/max,test/rwd_metrics/dense/mean,test/rwd_metrics/dense/min,test/rwd_metrics/dense/size,test/rwd_metrics/dense/std,test/rwd_metrics/done/max,test/rwd_metrics/done/mean,test/rwd_metrics/done/min,test/rwd_metrics/done/size,test/rwd_metrics/done/std,test/rwd_metrics/fall/max,test/rwd_metrics/fall/mean,test/rwd_metrics/fall/min,test/rwd_metrics/fall/size,test/rwd_metrics/fall/std,test/rwd_metrics/foot_contact/max,test/rwd_metrics/foot_contact/mean,test/rwd_metrics/foot_contact/min,test/rwd_metrics/foot_contact/size,test/rwd_metrics/foot_contact/std,test/rwd_metrics/pelvis_move/max,test/rwd_metrics/pelvis_move/mean,test/rwd_metrics/pelvis_move/min,test/rwd_metrics/pelvis_move/size,test/rwd_metrics/pelvis_move/std,test/rwd_metrics/ref_rot/max,test/rwd_metrics/ref_rot/mean,test/rwd_metrics/ref_rot/min,test/rwd_metrics/ref_rot/size,test/rwd_metrics/ref_rot/std,test/rwd_metrics/solved/max,test/rwd_metrics/solved/mean,test/rwd_metrics/solved/min,test/rwd_metrics/solved/size,test/rwd_metrics/solved/std,test/rwd_metrics/sparse/max,test/rwd_metrics/sparse/mean,test/rwd_metrics/sparse/min,test/rwd_metrics/sparse/size,test/rwd_metrics/sparse/std,test/terminated/max,test/terminated/mean,test/terminated/min,test/terminated/size,test/terminated/std,train/action/max,train/action/mean,train/action/min,train/action/size,train/action/std,train/episode_length/max,train/episode_length/mean,train/episode_length/min,train/episode_length/size,train/episode_length/std,train/episode_score/max,train/episode_score/mean,train/episode_score/min,train/episode_score/size,train/episode_score/std,train/episodes,train/epoch_seconds,train/epoch_steps,train/epochs,train/seconds,train/steps,train/steps_per_second,train/worker_steps
6.337411e-08,4.002691e-09,48.998714,-0.0013129888,4.3349746e-10,0.004742899,14.880868,171.95961,171.94907,9.770076,1200.8959,281.8429,1202.0647,1.0,0.18948984,-1.0,12060,0.7961739,0.3792937728797669,0.3792937728797669,0.3792937728797669,10,0.0,1206,1206.0,1206,10,0.0,13626.765644083618,13626.765644083618,13626.765644083618,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,,,,,,-190.0,-190.0,-190.0,10,0.0,9175.726586091265,9175.726586091265,9175.726586091265,10,0.0,4741.039057992362,4741.039057992362,4741.039057992362,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0008291873963515,0.0008291873963515,0.0008291873963515,10,0.0,5.7128363,0.10792072,-6.1593323,3125,1.2102892,5972.0,2032.441379310345,77.0,145.0,1300.4054957820529,72106.60713105703,25003.984353588334,-5.075343001958345,145.0,15841.829577135582,4073676.0,366.0948951244354,200000.0,387.0,7836.258266448975,77400000.0,546.3064431204924,1209375.0
6.0346856e-08,3.8005044e-09,48.858395,-0.0011949829,4.2377638e-10,0.0046150703,14.855219,171.90799,171.89737,9.369273,1206.2285,308.0959,1207.3065,1.0,0.17651355,-1.0,11400,0.7841727,0.3651764231734819,0.3651764231734819,0.3651764231734819,10,0.0,1140,1140.0,1140,10,0.0,13349.361915358171,13349.361915358171,13349.361915358171,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,,,,,,-210.0,-210.0,-210.0,10,0.0,9045.442735376922,9045.442735376924,9045.442735376922,10,1.8189894035458565e-12,4613.919179981211,4613.919179981211,4613.919179981211,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0008771929824561,0.0008771929824561,0.0008771929824561,10,1.0842021724855044e-19,6.0459366,0.13051915,-6.1311398,3125,1.2186865,3829.0,2576.911111111111,943.0,45.0,748.9296309392262,47385.24816889192,32130.843462311896,11808.424923987468,45.0,9311.495964539768,4073721.0,366.3979997634888,200000.0,388.0,8202.656266212463,77600000.0,545.8545082918049,1212500.0
5.7598186e-08,3.6246608e-09,48.595284,-0.0012216287,4.072121e-10,0.0046232985,14.8460045,172.04814,172.03745,9.345014,1204.0259,288.85278,1205.2662,1.0,0.16939226,-1.0,10660,0.78375554,0.3602421082372889,0.3602421082372889,0.3602421082372889,10,0.0,1066,1066.0,1066,10,0.0,12943.271423961558,12943.271423961558,12943.271423961558,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,,,,,,-140.0,-140.0,-140.0,10,0.0,8773.756358646096,8773.756358646095,8773.756358646096,10,1.8189894035458565e-12,4409.515065315487,4409.515065315487,4409.515065315487,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0009380863039399,0.0009380863039399,0.0009380863039399,10,1.0842021724855044e-19,6.0694995,0.11116312,-5.8596168,3125,1.2180014,6740.0,2866.988372093024,283.0,86.0,1574.172263069795,76880.09609357551,35508.370980090345,2673.4235990099305,86.0,18751.98896591636,4073807.0,349.58264541625977,200000.0,389.0,8552.238911628723,77800000.0,572.1107801614503,1215625.0
5.516171e-08,3.4760474e-09,48.39025,-0.0013366558,3.8527326e-10,0.0047239736,14.837962,172.11557,172.10484,9.806632,1202.9373,279.77475,1204.2205,1.0,0.16571231,-1.0,9540,0.7817037,0.3584724708864624,0.3584724708864625,0.3584724708864624,10,5.551115123125783e-17,954,954.0,954,10,0.0,11644.169504506504,11644.169504506504,11644.169504506504,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,,,,,,-80.0,-80.0,-80.0,10,0.0,7894.618738352218,7894.618738352217,7894.618738352218,10,9.094947017729282e-13,3929.550766154278,3929.5507661542783,3929.550766154278,10,4.547473508864641e-13,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0010482180293501,0.0010482180293501,0.0010482180293501,10,2.1684043449710093e-19,5.7654223,0.10422264,-5.54739,3125,1.2153087,5000.0,2083.6285714285714,196.0,105.0,891.3389848146104,61541.23381014419,26278.34299044334,1517.4743955997994,105.0,11338.822486911738,4073912.0,343.16954922676086,200000.0,390.0,8895.408460855484,78000000.0,582.8022924838335,1218750.0
5.303355e-08,3.3487941e-09,48.137436,-0.0013367026,3.6355488e-10,0.0047063236,14.824915,172.00343,171.99266,10.150807,1200.4852,267.79266,1201.9802,1.0,0.1575866,-1.0,9900,0.77615,0.3498369204623573,0.3498369204623573,0.3498369204623573,10,0.0,990,990.0,990,10,0.0,12213.492770923978,12213.492770923976,12213.492770923978,10,1.8189894035458565e-12,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,,,,,,-150.0,-150.0,-150.0,10,0.0,8356.839386503116,8356.839386503114,8356.839386503116,10,1.8189894035458565e-12,4106.653384420867,4106.653384420867,4106.653384420867,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.001010101010101,0.001010101010101,0.001010101010101,10,0.0,5.91544,0.099603236,-5.513109,3125,1.2161319,5001.0,1829.9754098360656,119.0,122.0,1000.10085116956,58505.26283789762,23030.653621048685,177.90804631983613,122.0,12397.356838076888,4074034.0,348.16369247436523,200000.0,391.0,9243.57215332985,78200000.0,574.4424370577518,1221875.0
5.107143e-08,3.2373784e-09,47.936916,-0.0012316682,3.3762232e-10,0.0045872517,14.831287,172.02481,172.01445,10.444107,1204.2084,320.15988,1205.4048,1.0,0.16622446,-1.0,9040,0.77675426,0.3536964382542489,0.3536964382542489,0.3536964382542489,10,5.551115123125783e-17,904,904.0,904,10,0.0,10958.777783596544,10958.777783596544,10958.777783596544,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,,,,,,-210.0,-210.0,-210.0,10,0.0,7660.717547854859,7660.717547854858,7660.717547854859,10,9.094947017729282e-13,3608.060235741684,3608.060235741684,3608.060235741684,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0011061946902654,0.0011061946902654,0.0011061946902654,10,0.0,6.065293,0.08690965,-5.9161296,3125,1.2085873,4041.0,1256.953125,83.0,128.0,681.7699834275005,45123.825002818536,15731.684940397572,141.74794525525078,128.0,8953.453781304655,4074162.0,341.9871332645416,200000.0,392.0,9585.55928659439,78400000.0,584.8173236543712,1225000.0
4.9244886e-08,3.122388e-09,47.719173,-0.0012750641,3.24754e-10,0.0046154056,14.841912,172.13062,172.12025,10.540262,1206.508,332.64984,1207.607,1.0,0.16914716,-1.0,9670,0.7719976,0.3511094737131112,0.3511094737131112,0.3511094737131112,10,5.551115123125783e-17,967,967.0,967,10,0.0,11385.785117806665,11385.785117806665,11385.785117806665,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,,,,,,-140.0,-140.0,-140.0,10,0.0,7823.775310341274,7823.775310341273,7823.775310341274,10,9.094947017729282e-13,3802.0098074653865,3802.009807465386,3802.0098074653865,10,4.547473508864641e-13,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0010341261633919,0.0010341261633919,0.0010341261633919,10,0.0,6.0612364,0.09423002,-5.7856755,3125,1.215591,3917.0,1542.9597315436242,151.0,149.0,729.5811511384956,48423.98699179131,19550.86655304324,456.81398960390646,149.0,9422.877542306913,4074311.0,355.97903084754944,200000.0,393.0,9941.53831744194,78600000.0,561.8308458333082,1228125.0
4.752757e-08,3.015671e-09,47.614296,-0.0013347162,3.1125816e-10,0.0046677166,14.849203,172.20116,172.19086,10.204112,1214.1187,351.18015,1215.1737,1.0,0.18643026,-1.0,13310,0.76908946,0.3622036365694259,0.362203636569426,0.3622036365694259,10,5.551115123125783e-17,1331,1331.0,1331,10,0.0,15324.85801229086,15324.858012290855,15324.85801229086,10,3.637978807091713e-12,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,,,,,,-60.0,-60.0,-60.0,10,0.0,10383.427072000975,10383.427072000975,10383.427072000975,10,0.0,5101.430940289889,5101.430940289889,5101.430940289889,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0007513148009015,0.0007513148009015,0.0007513148009015,10,0.0,5.90611,0.12764625,-6.047453,3125,1.213228,5509.0,2606.1935483870966,325.0,62.0,996.9837388053264,66526.73861134748,33146.574008299875,3024.2326036182185,62.0,12377.159775078828,4074373.0,362.1131663322449,200000.0,394.0,10303.651483774183,78800000.0,552.3135268064146,1231250.0
4.5937778e-08,2.9119467e-09,47.45548,-0.0013854677,3.0369793e-10,0.0047073513,14.86785,172.6392,172.62878,9.805069,1219.9138,340.44287,1220.8744,1.0,0.18432523,-1.0,15160,0.76462686,0.3592536542535166,0.3592536542535166,0.3592536542535166,10,0.0,1516,1516.0,1516,10,0.0,17352.416453867732,17352.416453867736,17352.416453867732,10,3.637978807091713e-12,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,,,,,,-10.0,-10.0,-10.0,10,0.0,11637.144881297036,11637.144881297036,11637.144881297036,10,0.0,5825.271572570713,5825.271572570712,5825.271572570713,10,9.094947017729282e-13,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0006596306068601,0.0006596306068601,0.0006596306068601,10,0.0,5.851398,0.11473824,-6.1507816,3125,1.2127267,4187.0,1732.9,122.0,120.0,1013.3938885415351,52101.59200356996,22167.86232466256,628.6727787609459,120.0,13063.777068822532,4074493.0,379.4192094802856,200000.0,395.0,10683.07069325447,79000000.0,527.1214398289233,1234375.0
4.4547267e-08,2.8214622e-09,47.234745,-0.001435679,2.968468e-10,0.0047421115,14.888383,173.17712,173.16656,9.4325695,1223.9089,308.3784,1225.0798,1.0,0.16044477,-1.0,14890,0.7564575,0.3405794631719958,0.3405794631719958,0.3405794631719958,10,0.0,1489,1489.0,1489,10,0.0,17489.52015670977,17489.52015670977,17489.52015670977,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,,,,,,-30.0,-30.0,-30.0,10,0.0,11766.231780717044,11766.231780717044,11766.231780717044,10,0.0,5853.28837599274,5853.288375992741,5853.28837599274,10,9.094947017729282e-13,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0006715916722632,0.0006715916722632,0.0006715916722632,10,0.0,5.9446516,0.124370955,-5.7183075,3125,1.2081338,4054.0,2342.8571428571427,1080.0,84.0,625.9057654398817,52741.05962794897,30374.827328860327,14016.260434273396,84.0,8018.539833429672,4074577.0,380.9376513957977,200000.0,396.0,11064.008344650269,79200000.0,525.0202999550658,1237500.0
4.3316508e-08,2.6164755e-09,46.908234,-0.0325828,4.1568043e-10,0.035866376,14.893437,173.72803,173.71526,8.898964,1230.4868,260.54102,1232.0767,1.0,0.12152692,-1.0,13350,0.75791425,0.3196043974245879,0.3196043974245879,0.3196043974245879,10,0.0,1335,1335.0,1335,10,0.0,16236.92260494466,16236.922604944662,16236.92260494466,10,3.637978807091713e-12,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,,,,,,-30.0,-30.0,-30.0,10,0.0,10810.827034352713,10810.827034352713,10810.827034352713,10,0.0,5556.095570591985,5556.095570591985,5556.095570591985,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0007490636704119,0.0007490636704119,0.0007490636704119,10,0.0,6.0648894,0.12131654,-6.313379,3125,1.213506,3872.0,1786.3986928104575,23.0,153.0,1116.9671608555302,49887.87701156379,22721.96956808641,-207.8928189839503,153.0,14747.827894315178,4074730.0,378.7464017868042,200000.0,397.0,11442.754746437073,79400000.0,528.0578219528003,1240625.0
4.2205723e-08,2.7206721e-09,47.01693,-0.0006047799,2.337286e-10,0.0038959652,14.882754,173.89777,173.8894,8.707862,1238.1929,296.82324,1239.4497,1.0,0.114320725,-1.0,13570,0.7531772,0.313140466970118,0.313140466970118,0.313140466970118,10,0.0,1357,1357.0,1357,10,0.0,16769.35038523787,16769.35038523787,16769.35038523787,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,,,,,,-30.0,-30.0,-30.0,10,0.0,11172.667624692907,11172.66762469291,11172.667624692907,10,1.8189894035458565e-12,5726.682760544964,5726.682760544964,5726.682760544964,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0007369196757553,0.0007369196757553,0.0007369196757553,10,1.0842021724855044e-19,5.879015,0.09834549,-5.7060423,3125,1.194658,2757.0,871.5185185185185,58.0,81.0,402.7203211466636,35873.1847341674,10958.00408744991,271.3223006630502,81.0,5623.622517192215,4074811.0,368.5720226764679,200000.0,398.0,11811.32676911354,79600000.0,542.6347842347215,1243750.0
4.110616e-08,2.6044475e-09,46.58159,-0.0014685091,2.7298377e-10,0.00472922,14.878355,174.0958,174.08539,8.75422,1237.7938,294.12582,1239.0815,1.0,0.124114566,-1.0,11640,0.7609183,0.3219510307121001,0.3219510307121,0.3219510307121001,10,5.551115123125783e-17,1164,1164.0,1164,10,0.0,14658.585199668838,14658.585199668838,14658.585199668838,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,,,,,,-80.0,-80.0,-80.0,10,0.0,10022.923173967858,10022.92317396786,10022.923173967858,10,1.8189894035458565e-12,4815.662025700962,4815.662025700962,4815.662025700962,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0008591065292096,0.0008591065292096,0.0008591065292096,10,1.0842021724855044e-19,6.2026324,0.11031316,-5.7362847,3125,1.2031194,4704.0,2633.833333333333,254.0,108.0,1441.1191542223935,59842.102030908434,33534.55105870144,2476.765461281565,108.0,18096.379247335004,4074919.0,355.34956097602844,200000.0,399.0,12166.67633008957,79800000.0,562.826078779064,1246875.0
4.00693e-08,2.532843e-09,46.502037,-0.0014199481,2.720083e-10,0.0046750903,14.849667,173.86816,173.85732,8.902859,1240.5116,299.47534,1241.7909,1.0,0.129169,-1.0,10980,0.77954686,0.3357884937456112,0.3357884937456113,0.3357884937456112,10,5.551115123125783e-17,1098,1098.0,1098,10,0.0,12862.963604269702,12862.9636042697,12862.963604269702,10,1.8189894035458565e-12,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,,,,,,-90.0,-90.0,-90.0,10,0.0,8768.912493977045,8768.912493977045,8768.912493977045,10,0.0,4284.051110292672,4284.051110292671,4284.051110292672,10,9.094947017729282e-13,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0009107468123861,0.0009107468123861,0.0009107468123861,10,1.0842021724855044e-19,6.332577,0.11693744,-6.0933633,3125,1.2087567,4038.0,1957.7520661157023,92.0,121.0,1302.3186460633056,51038.11642797946,24906.98691479216,21.801559453901007,121.0,16789.72365267319,4075040.0,356.6022539138794,200000.0,400.0,12523.278584003448,80000000.0,560.8489509107271,1250000.0
3.9071576e-08,2.4682214e-09,46.532997,-0.001483219,2.6678834e-10,0.004740529,14.842687,173.75233,173.74144,9.112234,1236.8041,374.48248,1237.5356,1.0,0.13902953,-1.0,11760,0.7570646,0.3278438268273405,0.3278438268273405,0.3278438268273405,10,0.0,1176,1176.0,1176,10,0.0,15325.762568791908,15325.76256879191,15325.762568791908,10,1.8189894035458565e-12,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,,,,,,-100.0,-100.0,-100.0,10,0.0,10617.106187638872,10617.106187638872,10617.106187638872,10,0.0,4908.656381153038,4908.656381153038,4908.656381153038,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0008503401360544,0.0008503401360544,0.0008503401360544,10,1.0842021724855044e-19,5.933204,0.08051741,-5.601866,3125,1.1967245,4629.0,879.6481481481482,55.0,162.0,401.430797077466,53100.03183140648,11181.144841236604,446.072329195834,162.0,5014.456881958665,4075202.0,356.81091141700745,200000.0,401.0,12880.089495420456,80200000.0,560.5209751174301,1253125.0
3.8113637e-08,2.403326e-09,46.788033,-0.0014983108,2.6462874e-10,0.0047734724,14.804701,173.20448,173.19365,9.227684,1237.1655,431.52103,1237.7458,1.0,0.1372947,-1.0,13630,0.7452699,0.3216344576814815,0.3216344576814815,0.3216344576814815,10,0.0,1363,1363.0,1363,10,0.0,17777.58342402856,17777.58342402856,17777.58342402856,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,,,,,,-20.0,-20.0,-20.0,10,0.0,12120.215499363676,12120.215499363676,12120.215499363676,10,0.0,5777.367924664901,5777.3679246649,5777.367924664901,10,9.094947017729282e-13,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0007336757153338,0.0007336757153338,0.0007336757153338,10,1.0842021724855044e-19,5.662466,0.10741603,-5.748316,3125,1.1968359,3000.0,1694.808988764045,99.0,89.0,689.1485363024009,39370.81705521374,22140.7278301556,342.4636087027922,89.0,9267.724967730132,4075291.0,369.6166758537293,200000.0,402.0,13249.706171274183,80400000.0,541.1011273721515,1256250.0
3.7199413e-08,2.3521955e-09,46.773994,-0.0014120588,2.5176342e-10,0.0046862382,14.817965,173.60628,173.59557,8.922846,1241.2634,336.9728,1242.4412,1.0,0.13079779,-1.0,14720,0.73155516,0.3081841369540027,0.3081841369540027,0.3081841369540027,10,5.551115123125783e-17,1472,1472.0,1472,10,0.0,19180.090141592897,19180.090141592897,19180.090141592897,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,,,,,,-20.0,-20.0,-20.0,10,0.0,13154.587636533402,13154.587636533402,13154.587636533402,10,0.0,6145.502505059494,6145.502505059494,6145.502505059494,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0006793478260869,0.0006793478260869,0.0006793478260869,10,1.0842021724855044e-19,5.8607283,0.12137521,-6.396895,3125,1.2009665,4624.0,3367.0625,237.0,64.0,863.4499275254761,56023.71128308489,42777.14455799939,1619.224917078944,64.0,10725.984170997946,4075355.0,377.9792530536652,200000.0,403.0,13627.68542432785,80600000.0,529.1295709598224,1259375.0
3.6323552e-08,2.2993443e-09,46.651165,-0.0014601555,2.4330465e-10,0.0047257375,14.802808,173.50148,173.49074,8.983507,1245.1243,354.74893,1246.0137,1.0,0.13861984,-1.0,15150,0.7433835,0.3205267234404869,0.320526723440487,0.3205267234404869,10,5.551115123125783e-17,1515,1515.0,1515,10,0.0,18279.86543027288,18279.86543027288,18279.86543027288,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,,,,,,-90.0,-90.0,-90.0,10,0.0,12289.593142507736,12289.593142507738,12289.593142507736,10,1.8189894035458565e-12,6180.272287765145,6180.272287765145,6180.272287765145,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0006600660066006,0.0006600660066006,0.0006600660066006,10,0.0,5.9603987,0.1044207,-5.765567,3125,1.1845188,4464.0,2295.370786516854,94.0,89.0,1101.897580652438,58283.25768128728,29646.385621817328,-109.54464151894402,89.0,14322.454785220558,4075444.0,386.9718949794769,200000.0,404.0,14014.657319307327,80800000.0,516.8333995175723,1262500.0
3.5511203e-08,2.2418654e-09,46.537945,-0.001477059,2.4391833e-10,0.0047347154,14.786891,173.47942,173.46857,8.824899,1249.5433,353.79477,1250.6589,1.0,0.15421169,-1.0,14390,0.75058997,0.3328331600561551,0.332833160056155,0.3328331600561551,10,5.551115123125783e-17,1439,1439.0,1439,10,0.0,16862.491326530515,16862.491326530515,16862.491326530515,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,,,,,,-340.0,-340.0,-340.0,10,0.0,11548.594863850754,11548.594863850754,11548.594863850754,10,0.0,5753.896462679752,5753.896462679752,5753.896462679752,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0006949270326615,0.0006949270326615,0.0006949270326615,10,1.0842021724855044e-19,6.189459,0.11870546,-5.909792,3125,1.1950251,4582.0,3015.0289855072465,1807.0,69.0,733.9949052268487,59306.92802017085,39692.47787886656,24007.196614106226,69.0,9573.708603269077,4075513.0,376.0837936401367,200000.0,405.0,14390.741112947464,81000000.0,531.7963799082871,1265625.0
3.4798358e-08,2.1982085e-09,46.40543,-0.0014001074,2.3767663e-10,0.004648487,14.742142,173.21727,173.20651,8.364063,1260.4827,284.20508,1261.9958,1.0,0.15192528,-1.0,15250,0.75291044,0.3308353680995737,0.3308353680995738,0.3308353680995737,10,5.551115123125783e-17,1525,1525.0,1525,10,0.0,16842.43983885423,16842.439838854225,16842.43983885423,10,3.637978807091713e-12,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,,,,,,-510.0,-510.0,-510.0,10,0.0,11216.480615057531,11216.480615057531,11216.480615057531,10,0.0,6235.959223796676,6235.959223796677,6235.959223796676,10,9.094947017729282e-13,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.000655737704918,0.000655737704918,0.000655737704918,10,0.0,6.07635,0.10218259,-5.6867123,3125,1.1839218,4075.0,1859.6893203883487,188.0,103.0,902.9492672383838,53591.52324120079,24308.442302506995,1851.1036687168948,103.0,12050.86786435458,4075616.0,379.99506735801697,200000.0,406.0,14770.73618030548,81200000.0,526.3226214764719,1268750.0
3.4172224e-08,2.1559712e-09,46.185677,-0.0014496872,2.3608435e-10,0.004682685,14.753311,173.48482,173.47395,8.273589,1260.9331,234.18665,1262.7268,1.0,0.14840339,-1.0,14900,0.75048757,0.3270204994171581,0.327020499417158,0.3270204994171581,10,5.551115123125783e-17,1490,1490.0,1490,10,0.0,16692.91094588505,16692.91094588505,16692.91094588505,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,,,,,,-790.0,-790.0,-790.0,10,0.0,11261.285638837908,11261.285638837906,11261.285638837908,10,1.8189894035458565e-12,6321.625307047136,6321.625307047136,6321.625307047136,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0006711409395973,0.0006711409395973,0.0006711409395973,10,0.0,6.1197524,0.10906125,-6.48154,3125,1.1940265,4981.0,2672.3026315789475,216.0,76.0,865.1404361163575,65583.41554610831,35384.580497236566,2085.20220487637,76.0,11624.646738242744,4075692.0,381.2964460849762,200000.0,407.0,15152.032626390455,81400000.0,524.526263104555,1271875.0
3.3595715e-08,2.1200377e-09,45.94541,-0.00145155,2.3166197e-10,0.004667728,14.744178,173.53786,173.52684,8.346175,1267.1196,242.78957,1268.8693,1.0,0.14055194,-1.0,16840,0.75317514,0.3242053763172363,0.3242053763172362,0.3242053763172363,10,5.551115123125783e-17,1684,1684.0,1684,10,0.0,19397.12897247276,19397.12897247276,19397.12897247276,10,3.637978807091713e-12,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,,,,,,-340.0,-340.0,-340.0,10,0.0,12717.182598693154,12717.182598693154,12717.182598693154,10,0.0,7119.946373779585,7119.946373779586,7119.946373779585,10,9.094947017729282e-13,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0005938242280285,0.0005938242280285,0.0005938242280285,10,0.0,6.120972,0.111067206,-6.1443315,3125,1.1983923,5834.0,2754.714285714286,263.0,56.0,1394.6579037051872,69608.94514549016,35786.483691212845,2109.454406426501,56.0,18049.80561207898,4075748.0,387.44516682624817,200000.0,408.0,15539.477793216704,81600000.0,516.2020774147147,1275000.0
3.305276e-08,2.0858164e-09,45.81718,-0.0014143552,2.2787697e-10,0.004621558,14.758152,173.70348,173.6924,8.512719,1263.3739,235.9429,1265.0543,1.0,0.14212053,-1.0,14020,0.7435186,0.3209617929515094,0.3209617929515094,0.3209617929515094,10,0.0,1402,1402.0,1402,10,0.0,17223.052758134403,17223.052758134403,17223.052758134403,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,,,,,,-110.0,-110.0,-110.0,10,0.0,11189.974698888866,11189.974698888866,11189.974698888866,10,0.0,6243.078059245532,6243.078059245532,6243.078059245532,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0.0007132667617689,0.0007132667617689,0.0007132667617689,10,1.0842021724855044e-19,5.9383655,0.100248404,-6.0371647,3125,1.1909957,10000.0,2755.432098765432,194.0,81.0,1913.412354402996,112704.362679657,34975.84753146841,1722.0529625669978,81.0,23517.043228681257,4075829.0,376.3316476345062,200000.0,409.0,15915.809440851212,81800000.0,531.4461360269128,1278125.0
